temporada;data;time_casa;time_fora;gols_casa_ft;gols_fora_ft;resultado_ft;odd_pinnacle_casa;odd_pinnacle_empate;odd_pinnacle_fora;odd_media_casa;odd_media_empate;odd_media_fora
2012;2012-09-23;Atletico GO;Flamengo RJ;1;2;A;2,17;3,51;3,57;2,22;3,29;3,07
2012;2012-09-23;Botafogo RJ;Corinthians;2;2;D;2,16;3,42;3,69;2,05;3,27;3,49
2012;2012-09-23;Ponte Preta;Vasco;0;0;D;2,54;3,33;3;2,5;3,2;2,71
2012;2012-09-23;Sao Paulo;Cruzeiro;1;0;H;1,52;4,34;7,25;1,56;3,83;5,75
2012;2012-09-23;Atletico-MG;Gremio;0;0;D;1,94;3,57;4,34;1,94;3,36;3,75
2012;2012-09-23;Internacional;Bahia;3;1;H;1,48;4,34;8,4;1,44;4,11;7
2012;2012-09-23;Sport Recife;Coritiba;1;0;H;2,18;3,67;3,4;2,19;3,32;3,1
2012;2012-09-27;Flamengo RJ;Atletico-MG;2;1;H;3,61;3,49;2,17;3,02;3,26;2,28
2012;2012-09-29;Cruzeiro;Internacional;0;0;D;3,01;3,27;2,58;2,88;3,16;2,4
2012;2012-09-29;Nautico;Atletico GO;2;0;H;1,74;3,79;5,33;1,67;3,65;4,78
2012;2012-09-29;Portuguesa;Atletico-MG;1;1;D;2,7;3,38;2,78;2,64;3,21;2,55
2012;2012-09-29;Vasco;Figueirense;3;1;H;1,61;3,96;6,61;1,51;3,99;6,04
2012;2012-09-30;Palmeiras;Ponte Preta;3;0;H;1,63;3,97;6,26;1,6;3,7;5,41
2012;2012-09-30;Bahia;Botafogo RJ;2;0;H;2,48;3,45;3,01;2,45;3,24;2,75
2012;2012-09-30;Corinthians;Sport Recife;3;0;H;1,44;4,57;8,69;1,48;3,9;6,77
2012;2012-09-30;Coritiba;Sao Paulo;1;1;D;2,58;3,41;2,91;2,37;3,24;2,85
2012;2012-09-30;Flamengo RJ;Fluminense;0;1;A;3,63;3,34;2,22;3,41;3,25;2,09
2012;2012-09-30;Gremio;Santos;1;1;D;1,67;3,95;5,8;1,68;3,7;4,7
2012;2012-10-05;Coritiba;Ponte Preta;1;0;H;1,81;3,85;4,71;1,69;3,64;4,73
2012;2012-10-05;Flamengo RJ;Bahia;0;0;D;1,95;3,59;4,26;1,96;3,32;3,73
2012;2012-10-05;Portuguesa;Sport Recife;5;1;H;1,58;4,11;6,69;1,62;3,67;5,25
2012;2012-10-06;Sao Paulo;Palmeiras;3;0;H;2,04;3,59;3,86;1,95;3,34;3,72
2012;2012-10-06;Atletico GO;Vasco;0;1;A;3,58;3,26;2,27;3,39;3,24;2,09
2012;2012-10-06;Nautico;Corinthians;2;1;H;2,36;3,49;3,16;2,3;3,24;2,94
2012;2012-10-06;Santos;Internacional;1;1;D;2,7;3,26;2,87;2,56;3,14;2,68
2012;2012-10-06;Atletico-MG;Figueirense;6;0;H;1,36;5,22;10,26;1,33;4,68;8,67
2012;2012-10-06;Fluminense;Botafogo RJ;1;0;H;2,27;3,38;3,44;2,08;3,27;3,42
2012;2012-10-06;Gremio;Cruzeiro;2;1;H;1,56;4,24;6,7;1,51;3,94;6,07
2012;2012-10-10;Bahia;Fluminense;0;2;A;3,08;3,26;2,54;3,03;3,17;2,31
2012;2012-10-10;Botafogo RJ;Santos;0;2;A;1,83;3,96;4,46;1,73;3,62;4,4
2012;2012-10-10;Cruzeiro;Portuguesa;2;0;H;2,33;3,62;3,12;2,32;3,29;2,88
2012;2012-10-10;Figueirense;Atletico GO;3;1;H;1,93;3,68;4,28;1,9;3,44;3,79
2012;2012-10-10;Ponte Preta;Nautico;2;1;H;1,78;3,83;4,9;1,65;3,7;4,91
2012;2012-10-11;Corinthians;Flamengo RJ;3;2;H;1,91;3,62;4,44;1,78;3,48;4,35
2012;2012-10-11;Internacional;Atletico-MG;3;0;H;2,2;3,46;3,56;2,19;3,28;3,15
2012;2012-10-11;Vasco;Sao Paulo;0;2;A;2,75;3,34;2,77;2,51;3,16;2,74
2012;2012-10-12;Palmeiras;Coritiba;0;1;A;2,06;3,45;4;1,91;3,37;3,85
2012;2012-10-12;Sport Recife;Gremio;1;3;A;2,44;3,57;2,99;2,45;3,28;2,71
2012;2012-10-13;Atletico GO;Internacional;3;1;H;4,78;3,53;1,87;4,18;3,48;1,81
2012;2012-10-13;Flamengo RJ;Cruzeiro;1;1;D;2,1;3,62;3,65;2,04;3,37;3,42
2012;2012-10-14;Portuguesa;Corinthians;1;1;D;2,56;3,43;2,89;2,47;3,24;2,71
2012;2012-10-14;Atletico-MG;Sport Recife;2;1;H;1,28;5,95;13,41;1,28;5,15;9,75
2012;2012-10-14;Coritiba;Bahia;2;1;H;1,66;3,81;6,15;1,6;3,67;5,41
2012;2012-10-14;Nautico;Palmeiras;1;0;H;1,78;3,94;4,73;1,78;3,56;4,22
2012;2012-10-14;Santos;Vasco;2;0;H;2,15;3,4;3,74;2,18;3,25;3,18
2012;2012-10-14;Sao Paulo;Figueirense;2;0;H;1,28;5,97;13,45;1,28;5,17;9,99
2012;2012-10-14;Fluminense;Ponte Preta;2;1;H;1,53;4,23;7,26;1,46;4,06;6,67
2012;2012-10-14;Gremio;Botafogo RJ;1;1;D;1,65;4;5,9;1,64;3,67;5,04
2012;2012-10-17;Bahia;Palmeiras;0;1;A;2,49;3,39;3,05;2,25;3,22;3,06
2012;2012-10-17;Coritiba;Nautico;2;1;H;1,53;4,44;6,78;1,52;4,01;5,85
2012;2012-10-17;Fluminense;Gremio;2;2;D;2,17;3,46;3,63;2,03;3,31;3,5
2012;2012-10-17;Internacional;Figueirense;2;3;A;1,39;5,09;9,27;1,35;4,64;8,04
2012;2012-10-18;Cruzeiro;Corinthians;2;0;H;2,04;3,48;4,05;1,96;3,35;3,69
2012;2012-10-18;Portuguesa;Flamengo RJ;0;0;D;2,18;3,5;3,56;2,06;3,32;3,38
2012;2012-10-18;Santos;Atletico-MG;2;2;D;2,16;3,6;3,49;2,12;3,37;3,21
2012;2012-10-19;Botafogo RJ;Vasco;3;2;H;2,4;3,71;2,94;2,32;3,32;2,86
2012;2012-10-19;Sao Paulo;Atletico GO;2;0;H;1,27;6,6;11,67;1,25;5,52;10,16
2012;2012-10-19;Sport Recife;Ponte Preta;3;1;H;2,19;3,6;3,43;2,01;3,35;3,5
2012;2012-10-20;Corinthians;Bahia;1;1;D;1,79;3,79;4,9;1,76;3,51;4,41
2012;2012-10-20;Gremio;Coritiba;0;0;D;1,59;4,22;6,25;1,51;3,9;6,13
2012;2012-10-20;Palmeiras;Cruzeiro;2;0;H;1,96;3,6;4,2;1,84;3,47;4
2012;2012-10-21;Atletico-MG;Fluminense;3;2;H;2,11;3,43;3,82;2,1;3,29;3,32
2012;2012-10-21;Flamengo RJ;Sao Paulo;1;0;H;3,38;3,33;2,33;3,19;3,22;2,18
2012;2012-10-21;Nautico;Portuguesa;0;0;D;1,7;3,83;5,67;1,69;3,56;4,79
2012;2012-10-21;Atletico GO;Sport Recife;0;1;A;2,46;3,42;3,06;2,36;3,29;2,83
2012;2012-10-21;Ponte Preta;Santos;1;0;H;3,1;3,78;2,27;2,89;3,35;2,3
2012;2012-10-24;Vasco;Internacional;1;2;A;2,29;3,41;3,35;2,21;3,27;3,09
2012;2012-10-25;Figueirense;Botafogo RJ;0;2;A;2,47;3,84;2,77;2,37;3,37;2,75
2012;2012-10-26;Fluminense;Coritiba;2;1;H;1,64;4,18;5,65;1,54;3,94;5,65
2012;2012-10-26;Ponte Preta;Cruzeiro;1;0;H;2,25;3,44;3,42;2,14;3,25;3,24
2012;2012-10-26;Santos;Nautico;0;0;D;1,56;4,44;6,35;1,52;4,01;5,75
2012;2012-10-27;Corinthians;Vasco;1;0;H;1,88;3,61;4,63;1,85;3,43;4
2012;2012-10-27;Internacional;Palmeiras;2;1;H;1,92;3,63;4,38;1,77;3,49;4,35
2012;2012-10-27;Bahia;Gremio;1;1;D;2,52;3,46;2,93;2,63;3,23;2,57
2012;2012-10-27;Botafogo RJ;Atletico GO;4;0;H;1,43;4,99;7,86;1,38;4,49;7,58
2012;2012-10-27;Figueirense;Portuguesa;0;0;D;2,41;3,62;2,99;2,26;3,31;2,96
2012;2012-10-27;Sport Recife;Sao Paulo;2;4;A;3,1;3,52;2,39;2,94;3,31;2,27
2012;2012-10-31;Atletico-MG;Flamengo RJ;1;1;D;1,63;4,05;5,97;1,52;3,91;5,98
2012;2012-11-03;Cruzeiro;Santos;0;4;A;2,47;3,46;2,99;2,35;3,26;2,87
2012;2012-11-03;Gremio;Ponte Preta;1;0;H;1,43;4,87;8,24;1,42;4,22;7,28
2012;2012-11-03;Flamengo RJ;Figueirense;1;0;H;1,58;4,2;6,55;1,56;3,82;5,6
2012;2012-11-04;Atletico GO;Corinthians;0;2;A;4,94;3,73;1,8;4,4;3,56;1,74
2012;2012-11-04;Palmeiras;Botafogo RJ;2;2;D;2,04;3,68;3,75;1,92;3,39;3,78
2012;2012-11-04;Sao Paulo;Fluminense;1;1;D;1,93;3,72;4,22;1,95;3,4;3,65
2012;2012-11-04;Vasco;Sport Recife;0;3;A;1,45;4,7;8,15;1,48;4,13;6,3
2012;2012-11-04;Coritiba;Atletico-MG;1;0;H;2,52;3,73;2,77;2,49;3,34;2,63
2012;2012-11-04;Nautico;Internacional;3;0;H;2,27;3,5;3,32;2,19;3,27;3,14
2012;2012-11-04;Portuguesa;Bahia;0;1;A;1,96;3,7;4,08;1,9;3,35;3,89
2012;2012-11-10;Atletico GO;Santos;2;1;H;5,19;4,46;1,65;4,98;3,86;1,61
2012;2012-11-10;Botafogo RJ;Portuguesa;3;0;H;1,78;3,76;5,04;1,68;3,57;4,84
2012;2012-11-10;Corinthians;Coritiba;5;1;H;1,83;3,68;4,86;1,79;3,45;4,28
2012;2012-11-11;Gremio;Sao Paulo;2;1;H;2,42;3,36;3,17;2,36;3,25;2,86
2012;2012-11-11;Palmeiras;Fluminense;2;3;A;2,46;3,58;2,94;2,44;3,3;2,7
2012;2012-11-11;Vasco;Atletico-MG;1;1;D;3,08;3,39;2,46;2,75;3,29;2,42
2012;2012-11-11;Cruzeiro;Bahia;3;1;H;2,25;3,4;3,49;2,17;3,26;3,2
2012;2012-11-11;Figueirense;Sport Recife;1;1;D;2,6;3,9;2,6;2,5;3,39;2,59
2012;2012-11-11;Nautico;Flamengo RJ;0;1;A;1,71;3,76;5,57;1,73;3,56;4,55
2012;2012-11-11;Ponte Preta;Internacional;1;0;H;2,62;3,38;2,87;2,44;3,25;2,74
2012;2012-11-17;Coritiba;Vasco;1;2;A;1,73;4,05;4,99;1,7;3,66;4,56
2012;2012-11-17;Santos;Figueirense;2;0;H;1,37;5,54;8,75;1,35;4,77;7,7
2012;2012-11-18;Atletico-MG;Atletico GO;2;2;D;1,25;6,44;13,88;1,26;5,4;10,33
2012;2012-11-18;Bahia;Ponte Preta;1;0;H;1,79;3,71;5;1,79;3,42;4,33
2012;2012-11-18;Flamengo RJ;Palmeiras;1;1;D;2,5;3,68;2,81;2,31;3,36;2,85
2012;2012-11-18;Fluminense;Cruzeiro;0;2;A;1,74;3,95;5,12;1,7;3,66;4,56
2012;2012-11-18;Sao Paulo;Nautico;2;1;H;1,35;5,36;10,15;1,32;4,78;8,66
2012;2012-11-18;Internacional;Corinthians;0;2;A;2,27;3,34;3,5;2,19;3,25;3,14
2012;2012-11-18;Portuguesa;Gremio;2;2;D;2,73;3,33;2,78;2,57;3,2;2,64
2012;2012-11-18;Sport Recife;Botafogo RJ;2;0;H;2,29;3,69;3,13;2,3;3,36;2,85
2012;2012-11-24;Corinthians;Santos;1;1;D;1,79;3,82;4,86;1,75;3,56;4,37
2012;2012-11-24;Vasco;Flamengo RJ;1;1;D;3,3;3,38;2,36;2,93;3,24;2,32
2012;2012-11-25;Bahia;Nautico;1;1;D;1,63;4,13;5,99;1,61;3,65;5,33
2012;2012-11-25;Botafogo RJ;Atletico-MG;2;3;A;2,49;3,54;2,92;2,43;3,28;2,75
2012;2012-11-25;Cruzeiro;Coritiba;2;1;H;2,33;3,65;3,1;2,17;3,36;3,08
2012;2012-11-25;Figueirense;Gremio;2;4;A;4,92;4,16;1,72;4,66;3,73;1,67
2012;2012-11-25;Internacional;Portuguesa;0;2;A;2,43;3,3;3,2;2,17;3,28;3,17
2012;2012-11-25;Palmeiras;Atletico GO;1;2;A;2,04;3,58;3,91;1,86;3,53;3,81
2012;2012-11-25;Ponte Preta;Sao Paulo;0;0;D;2,02;3,68;3,81;2,02;3,37;3,46
2012;2012-11-25;Sport Recife;Fluminense;1;1;D;1,83;4,21;4,11;1,81;3,63;3,89
2012;2012-12-01;Flamengo RJ;Botafogo RJ;2;2;D;2,4;3,38;3,18;2,33;3,22;2,9
2012;2012-12-01;Santos;Palmeiras;3;1;H;1,57;4,55;5,91;1,57;3,89;5,33
2012;2012-12-02;Atletico GO;Bahia;0;1;A;3,27;3,31;2,37;3,01;3,18;2,28
2012;2012-12-02;Atletico-MG;Cruzeiro;3;2;H;1,7;4,25;4,97;1,68;3,7;4,6
2012;2012-12-02;Coritiba;Figueirense;3;0;H;1,39;5,18;8,82;1,36;4,62;7,8
2012;2012-12-02;Fluminense;Vasco;1;2;A;2,39;3,31;3,28;2,27;3,26;2,99
2012;2012-12-02;Gremio;Internacional;0;0;D;1,67;3,93;5,78;1,64;3,68;4,97
2012;2012-12-02;Nautico;Sport Recife;1;0;H;2,72;3,55;2,66;2,49;3,3;2,65
2012;2012-12-02;Portuguesa;Ponte Preta;0;0;D;1,8;3,57;5,25;1,77;3,37;4,56
2012;2012-12-02;Sao Paulo;Corinthians;3;1;H;3,4;3,46;2,25;3,07;3,23;2,23
2013;2013-05-25;Vasco;Portuguesa;1;0;H;2,06;3,47;3,96;1,86;3,44;4,06
2013;2013-05-25;Vitoria;Internacional;2;2;D;2,72;3,37;2,77;2,72;3,17;2,52
2013;2013-05-26;Corinthians;Botafogo RJ;1;1;D;1,88;3,6;4,66;1,82;3,43;4,21
2013;2013-05-26;Criciuma;Bahia;3;1;H;1,8;3,59;5,23;1,72;3,5;4,7
2013;2013-05-26;Gremio;Nautico;2;0;H;1,4;4,73;9,96;1,38;4,36;8,19
2013;2013-05-26;Ponte Preta;Sao Paulo;0;2;A;3,21;3,27;2,45;2,98;3,18;2,32
2013;2013-05-26;Santos;Flamengo RJ;0;0;D;2,78;3,37;2,74;2,54;3,21;2,67
2013;2013-05-26;Coritiba;Atletico-MG;2;1;H;2,06;3,62;3,8;1,95;3,4;3,67
2013;2013-05-26;Cruzeiro;Goias;5;0;H;1,58;4,33;6,26;1,6;3,74;5,38
2013;2013-05-26;Fluminense;Athletico-PR;2;1;H;2,36;3,22;3,45;2,21;3,17;3,18
2013;2013-05-29;Athletico-PR;Cruzeiro;2;2;D;2,94;3,47;2,52;2,79;3,2;2,44
2013;2013-05-29;Botafogo RJ;Santos;2;1;H;1,72;3,8;5,55;1,66;3,66;4,97
2013;2013-05-29;Sao Paulo;Vasco;5;1;H;1,68;3,93;5,72;1,61;3,68;5,46
2013;2013-05-30;Bahia;Coritiba;0;0;D;2,86;3,39;2,62;2,69;3,22;2,5
2013;2013-05-30;Flamengo RJ;Ponte Preta;0;2;A;1,71;3,75;5,72;1,68;3,53;5,03
2013;2013-05-30;Nautico;Vitoria;0;3;A;2,45;3,39;3,1;2,2;3,24;3,15
2013;2013-05-30;Goias;Corinthians;1;1;D;3,14;3,35;2,45;3,09;3,19;2,26
2013;2013-05-30;Internacional;Criciuma;2;0;H;1,55;4,3;6,72;1,47;4,12;6,45
2013;2013-06-01;Athletico-PR;Flamengo RJ;2;2;D;2,59;3,31;2,97;2,36;3,2;2,91
2013;2013-06-01;Botafogo RJ;Cruzeiro;2;1;H;2,33;3,44;3,28;2,16;3,29;3,19
2013;2013-06-01;Santos;Gremio;1;1;D;2,86;3,26;2,7;2,7;3,17;2,53
2013;2013-06-01;Goias;Coritiba;1;1;D;2,24;3,55;3,37;2,26;3,26;3,02
2013;2013-06-01;Vitoria;Vasco;2;0;H;1,81;3,7;4,9;1,8;3,43;4,33
2013;2013-06-02;Corinthians;Ponte Preta;1;0;H;1,59;4,11;6,54;1,54;3,8;6,02
2013;2013-06-02;Atletico-MG;Sao Paulo;0;0;D;2;3,58;4,05;2,03;3,29;3,52
2013;2013-06-02;Fluminense;Criciuma;3;0;H;1,68;4;5,53;1,58;3,77;5,51
2013;2013-06-02;Internacional;Bahia;1;2;A;1,47;4,34;8,94;1,41;4,19;7,65
2013;2013-06-02;Nautico;Portuguesa;2;2;D;2,27;3,36;3,45;2,21;3,18;3,19
2013;2013-06-05;Criciuma;Santos;3;1;H;2,44;3,38;3,13;2,29;3,23;3,02
2013;2013-06-05;Portuguesa;Internacional;1;1;D;3,04;3,24;2,59;2,79;3,08;2,52
2013;2013-06-05;Sao Paulo;Goias;0;1;A;1,43;4,76;8,51;1,38;4,51;7,76
2013;2013-06-06;Gremio;Vitoria;1;0;H;1,42;4,59;9,74;1,41;4,24;7,53
2013;2013-06-06;Ponte Preta;Athletico-PR;3;4;A;2,59;3,16;3,1;2,29;3,16;3,07
2013;2013-06-06;Vasco;Atletico-MG;2;0;H;3,77;3,43;2,12;3,34;3,26;2,12
2013;2013-06-06;Bahia;Botafogo RJ;2;1;H;4,05;3,39;2,06;3,49;3,26;2,07
2013;2013-06-06;Cruzeiro;Corinthians;1;0;H;2,31;3,35;3,38;2,17;3,21;3,27
2013;2013-06-06;Flamengo RJ;Nautico;0;1;A;1,48;4,38;8,25;1,45;4,07;6,99
2013;2013-06-07;Coritiba;Fluminense;2;1;H;2,33;3,33;3,39;2,17;3,27;3,21
2013;2013-06-08;Criciuma;Flamengo RJ;0;3;A;2,61;3,35;2,91;2,43;3,22;2,8
2013;2013-06-08;Cruzeiro;Internacional;2;2;D;2,04;3,35;4,23;1,99;3,28;3,68
2013;2013-06-08;Corinthians;Portuguesa;0;0;D;1,64;3,85;6,44;1,59;3,69;5,64
2013;2013-06-08;Vasco;Bahia;1;1;D;1,93;3,6;4,36;1,83;3,39;4,27
2013;2013-06-09;Ponte Preta;Botafogo RJ;0;2;A;2,66;3,41;2,81;2,57;3,21;2,64
2013;2013-06-09;Atletico-MG;Gremio;2;0;H;2,08;3,45;3,92;2,03;3,29;3,53
2013;2013-06-09;Coritiba;Nautico;1;0;H;1,43;4,65;9,1;1,4;4,28;7,8
2013;2013-06-09;Fluminense;Goias;2;1;H;1,79;3,7;5,12;1,77;3,44;4,53
2013;2013-06-09;Vitoria;Athletico-PR;3;2;H;3,01;3,38;2,52;2,68;3,23;2,51
2013;2013-06-12;Santos;Atletico-MG;1;0;H;2,8;3,33;2,72;2,68;3,2;2,53
2013;2013-06-13;Gremio;Sao Paulo;1;1;D;2,27;3,34;3,5;2,09;3,24;3,43
2013;2013-06-13;Portuguesa;Fluminense;2;1;H;2,91;3,11;2,77;2,67;3,1;2,62
2013;2013-07-06;Athletico-PR;Gremio;1;1;D;2,73;3,43;2,73;2,56;3,21;2,65
2013;2013-07-06;Flamengo RJ;Coritiba;2;2;D;2,06;3,68;3,74;2,02;3,39;3,45
2013;2013-07-06;Nautico;Ponte Preta;1;3;A;2,31;3,51;3,27;2,15;3,28;3,21
2013;2013-07-07;Portuguesa;Cruzeiro;1;1;D;3,04;3,33;2,52;2,86;3,21;2,39
2013;2013-07-07;Bahia;Corinthians;0;2;A;3,27;3,26;2,43;3,06;3,1;2,32
2013;2013-07-07;Goias;Vitoria;1;0;H;2;3,58;4,05;1,9;3,4;3,88
2013;2013-07-07;Internacional;Vasco;5;3;H;1,51;4,25;7,74;1,49;3,9;6,57
2013;2013-07-07;Sao Paulo;Santos;0;2;A;1,6;4,09;6,34;1,58;3,77;5,6
2013;2013-07-07;Atletico-MG;Criciuma;3;2;H;1,78;3,9;4,8;1,77;3,53;4,38
2013;2013-07-07;Botafogo RJ;Fluminense;1;0;H;2,92;3,33;2,61;2,73;3,16;2,52
2013;2013-07-11;Sao Paulo;Bahia;1;2;A;1,47;4,43;8,5;1,38;4,34;7,95
2013;2013-07-13;Fluminense;Internacional;2;3;A;2,14;3,56;3,58;2,08;3,32;3,36
2013;2013-07-13;Santos;Portuguesa;4;1;H;2,06;3,34;4,13;1,96;3,28;3,78
2013;2013-07-14;Ponte Preta;Bahia;0;0;D;1,9;3,65;4,47;1,84;3,41;4,12
2013;2013-07-14;Corinthians;Atletico-MG;0;1;A;1,6;4,04;6,59;1,54;3,78;6,12
2013;2013-07-14;Coritiba;Athletico-PR;1;0;H;2,24;3,55;3,4;2,08;3,34;3,35
2013;2013-07-14;Gremio;Botafogo RJ;2;1;H;1,91;3,64;4,42;1,81;3,42;4,29
2013;2013-07-14;Vitoria;Sao Paulo;3;2;H;2,5;3,43;2,99;2,38;3,26;2,84
2013;2013-07-14;Criciuma;Goias;0;0;D;2,16;3,55;3,57;2,07;3,34;3,38
2013;2013-07-14;Cruzeiro;Nautico;3;0;H;1,36;5,32;10,13;1,31;5,05;8,85
2013;2013-07-14;Vasco;Flamengo RJ;0;1;A;4,38;3,61;1,93;3,89;3,39;1,9
2013;2013-07-20;Botafogo RJ;Nautico;2;0;H;1,35;5,37;10,28;1,31;4,91;9,04
2013;2013-07-20;Criciuma;Gremio;2;1;H;3,56;3,44;2,21;3,36;3,3;2,09
2013;2013-07-20;Sao Paulo;Cruzeiro;0;3;A;2,09;3,59;3,73;2,08;3,3;3,37
2013;2013-07-21;Athletico-PR;Corinthians;1;1;D;2,61;3,37;2,88;2,54;3,15;2,71
2013;2013-07-21;Internacional;Flamengo RJ;1;0;H;1,86;3,6;4,75;1,8;3,43;4,35
2013;2013-07-21;Santos;Coritiba;2;2;D;2,19;3,35;3,7;2,11;3,25;3,36
2013;2013-07-21;Vitoria;Bahia;0;0;D;2,29;3,25;3,53;2,15;3,19;3,32
2013;2013-07-21;Fluminense;Vasco;1;3;A;1,55;4,22;6,92;1,59;3,69;5,68
2013;2013-07-21;Goias;Portuguesa;2;1;H;1,94;3,52;4,38;1,94;3,3;3,82
2013;2013-07-25;Sao Paulo;Internacional;0;1;A;2,02;3,66;3,88;2,04;3,4;3,38
2013;2013-07-27;Portuguesa;Athletico-PR;2;3;A;2,79;3,58;2,58;2,6;3,22;2,6
2013;2013-07-27;Vasco;Criciuma;3;2;H;1,74;3,88;5,17;1,67;3,65;4,88
2013;2013-07-28;Ponte Preta;Santos;1;0;H;2,52;3,36;3;2,38;3,19;2,9
2013;2013-07-28;Corinthians;Sao Paulo;0;0;D;2,04;3,38;4,17;1,89;3,31;4,08
2013;2013-07-28;Cruzeiro;Atletico-MG;4;1;H;1,78;3,82;5,01;1,73;3,57;4,54
2013;2013-07-28;Gremio;Fluminense;2;0;H;2,04;3,32;4,22;1,96;3,23;3,9
2013;2013-07-28;Nautico;Internacional;3;0;H;3,47;3,25;2,31;3,29;3,22;2,15
2013;2013-07-28;Bahia;Goias;2;1;H;2,02;3,37;4,28;2,04;3,23;3,6
2013;2013-07-28;Coritiba;Vitoria;1;1;D;1,63;4,19;5,75;1,63;3,67;5,26
2013;2013-07-28;Flamengo RJ;Botafogo RJ;1;1;D;3,03;3,33;2,52;2,73;3,1;2,57
2013;2013-07-31;Atletico-MG;Athletico-PR;1;2;A;1,65;4,05;5,84;1,59;3,86;5,34
2013;2013-07-31;Fluminense;Cruzeiro;1;0;H;2,23;3,5;3,41;2,21;3,33;3,08
2013;2013-07-31;Portuguesa;Criciuma;1;1;D;2,12;3,3;3,93;1,99;3,35;3,65
2013;2013-08-01;Coritiba;Ponte Preta;5;3;H;1,72;3,79;5,48;1,69;3,56;4,9
2013;2013-08-01;Bahia;Flamengo RJ;3;0;H;2,85;3,34;2,67;2,65;3,14;2,62
2013;2013-08-01;Corinthians;Gremio;2;0;H;1,83;3,41;5,43;1,82;3,36;4,35
2013;2013-08-01;Botafogo RJ;Vitoria;2;0;H;1,46;4,76;7,8;1,42;4,35;7,02
2013;2013-08-02;Goias;Vasco;1;1;D;2,02;3,61;3,91;2,01;3,38;3,49
2013;2013-08-03;Cruzeiro;Coritiba;1;0;H;1,62;3,87;6,64;1,54;3,9;5,87
2013;2013-08-04;Athletico-PR;Goias;2;0;H;1,66;4,05;5,64;1,66;3,73;4,89
2013;2013-08-04;Criciuma;Corinthians;0;2;A;3,33;3,31;2,36;3,16;3,19;2,23
2013;2013-08-04;Flamengo RJ;Atletico-MG;3;0;H;2,45;3,27;3,2;2,26;3,17;3,12
2013;2013-08-04;Gremio;Internacional;1;1;D;2,54;3,24;3,08;2,46;3,13;2,83
2013;2013-08-04;Ponte Preta;Fluminense;1;1;D;2,96;3,33;2,57;2,84;3,17;2,44
2013;2013-08-04;Vasco;Botafogo RJ;2;3;A;4;3,39;2,08;3,57;3,31;2,01
2013;2013-08-04;Vitoria;Portuguesa;2;1;H;1,85;3,8;4,47;1,79;3,52;4,22
2013;2013-08-07;Criciuma;Cruzeiro;1;2;A;3,77;3,38;2,14;3,37;3,32;2,08
2013;2013-08-07;Vitoria;Fluminense;1;1;D;3,34;3,52;2,25;3,02;3,29;2,26
2013;2013-08-08;Athletico-PR;Bahia;1;0;H;1,65;3,72;6,71;1,62;3,63;5,42
2013;2013-08-08;Flamengo RJ;Portuguesa;1;1;D;1,7;3,93;5,43;1,67;3,57;4,95
2013;2013-08-08;Atletico-MG;Botafogo RJ;2;2;D;1,99;3,46;4,26;2,02;3,34;3,54
2013;2013-08-08;Goias;Nautico;2;1;H;1,74;3,74;5,48;1,71;3,54;4,75
2013;2013-08-08;Santos;Corinthians;1;1;D;3,33;3,17;2,44;3,06;3,13;2,31
2013;2013-08-09;Gremio;Coritiba;0;1;A;1,85;3,42;5,22;1,74;3,41;4,82
2013;2013-08-09;Vasco;Ponte Preta;1;1;D;2,02;3,51;4,07;1,96;3,36;3,68
2013;2013-08-10;Botafogo RJ;Goias;1;1;D;1,76;4;4,87;1,68;3,69;4,75
2013;2013-08-10;Nautico;Atletico-MG;0;0;D;3,68;3,56;2,12;3,41;3,34;2,06
2013;2013-08-11;Corinthians;Vitoria;2;0;H;1,38;4,67;11,2;1,37;4,36;8,88
2013;2013-08-11;Coritiba;Vasco;0;1;A;1,66;4,23;5,39;1,6;3,81;5,28
2013;2013-08-11;Cruzeiro;Santos;0;0;D;1,53;4,51;6,55;1,52;3,98;6,01
2013;2013-08-11;Fluminense;Flamengo RJ;2;3;A;2,25;3,3;3,6;2,16;3,25;3,26
2013;2013-08-11;Bahia;Gremio;0;3;A;2,45;3,06;3,43;2,34;3,09;3,05
2013;2013-08-11;Internacional;Athletico-PR;2;2;D;1,98;3,51;4,24;1,89;3,38;3,96
2013;2013-08-11;Ponte Preta;Criciuma;3;1;H;1,93;3,62;4,28;1,8;3,48;4,25
2013;2013-08-11;Portuguesa;Sao Paulo;2;1;H;3,3;3,53;2,27;3,08;3,26;2,23
2013;2013-08-14;Atletico-MG;Bahia;2;0;H;1,61;3,89;6,74;1,54;3,77;6,25
2013;2013-08-14;Criciuma;Nautico;3;0;H;1,96;3,65;4,16;1,86;3,41;4,06
2013;2013-08-14;Santos;Vasco;1;1;D;1,79;3,82;4,92;1,75;3,5;4,55
2013;2013-08-15;Coritiba;Portuguesa;1;1;D;1,78;3,72;5,17;1,72;3,53;4,66
2013;2013-08-15;Vitoria;Ponte Preta;3;1;H;2,46;3,4;3,1;2,23;3,25;3,1
2013;2013-08-15;Fluminense;Corinthians;0;0;D;2,77;3,09;2,94;2,58;3,13;2,71
2013;2013-08-15;Goias;Flamengo RJ;1;1;D;2,62;3,35;2,91;2,47;3,18;2,79
2013;2013-08-15;Gremio;Cruzeiro;3;1;H;2,4;3,43;3,17;2,24;3,21;3,12
